unix,low,high,open,close,volume,date,vol_fiat
1595721600,0.305,0.3324,0.3191,0.3217,14736851,2020-07-26,4740844.9667
1595635200,0.3112,0.338,0.3123,0.3193,14539936,2020-07-25,4642601.5648
1595548800,0.3101,0.3314,0.33,0.3123,14270308,2020-07-24,4456617.1884
1595462400,0.3243,0.3499,0.3459,0.3299,17165634,2020-07-23,5662942.6566
1595376000,0.3422,0.36,0.3463,0.3456,12300036,2020-07-22,4250892.4416000005
1595289600,0.3355,0.3725,0.357,0.3462,28430774,2020-07-21,9842733.958800001
1595203200,0.3455,0.3955,0.3895,0.3571,37256307,2020-07-20,13304227.2297
1595116800,0.3401,0.404,0.3563,0.3888,27519299,2020-07-19,10699503.4512
1595030400,0.3318,0.3674,0.3464,0.3563,27578630,2020-07-18,9826265.869
1594944000,0.332,0.3888,0.3546,0.3464,52026906,2020-07-17,18022120.2384
1594857600,0.2645,0.392,0.288,0.3541,67383053,2020-07-16,23860339.067300003
1594771200,0.2609,0.292,0.2722,0.288,13705805,2020-07-15,3947271.84
1594684800,0.2503,0.2773,0.2647,0.2722,10425348,2020-07-14,2837779.7256
1594598400,0.2584,0.2929,0.2796,0.2651,13579818,2020-07-13,3600009.7518
1594512000,0.2611,0.2862,0.2794,0.2798,8423306,2020-07-12,2356841.0187999997
1594425600,0.2492,0.294,0.2502,0.2794,21051152,2020-07-11,5881691.868799999
1594339200,0.2277,0.2525,0.2405,0.2505,4902007,2020-07-10,1227952.7535
1594252800,0.2339,0.2546,0.2469,0.2409,7750823,2020-07-09,1867173.2607
1594166400,0.2298,0.252,0.2325,0.2468,6542297,2020-07-08,1614638.8996
1594080000,0.2236,0.2364,0.229,0.2325,5041322,2020-07-07,1172107.365
1593993600,0.2157,0.2315,0.216,0.2287,5972985,2020-07-06,1366021.6694999998
1593907200,0.2085,0.2192,0.2179,0.216,2373366,2020-07-05,512647.056
1593820800,0.2033,0.218,0.2034,0.2178,2696428,2020-07-04,587282.0184
1593734400,0.2024,0.2084,0.2047,0.2034,2358665,2020-07-03,479752.461
1593648000,0.201,0.2181,0.2143,0.2048,3099319,2020-07-02,634740.5312000001
1593561600,0.2077,0.218,0.2082,0.2143,2735803,2020-07-01,586282.5828999999
1593475200,0.2076,0.2147,0.2144,0.2083,1306502,2020-06-30,272144.3666
1593388800,0.2066,0.2153,0.2077,0.2144,3406274,2020-06-29,730305.1456
1593302400,0.1981,0.2123,0.205,0.2079,3849177,2020-06-28,800243.8983
1593216000,0.1962,0.2221,0.222,0.2053,5313061,2020-06-27,1090771.4233000001
1593129600,0.2207,0.2343,0.2343,0.222,3635136,2020-06-26,807000.192
1593043200,0.2245,0.2397,0.2382,0.2343,4044346,2020-06-25,947590.2678
1592956800,0.2311,0.2562,0.2497,0.2387,6535321,2020-06-24,1559981.1227
1592870400,0.2355,0.2511,0.2413,0.2495,4460015,2020-06-23,1112773.7425
1592784000,0.232,0.2414,0.2322,0.2412,2354010,2020-06-22,567787.2119999999
1592697600,0.2307,0.2404,0.2307,0.2322,2538033,2020-06-21,589331.2626
1592611200,0.2261,0.2346,0.2315,0.2306,2784817,2020-06-20,642178.8002
1592524800,0.2307,0.2396,0.2394,0.2315,2723167,2020-06-19,630413.1605
1592438400,0.2368,0.2523,0.2444,0.2403,6375961,2020-06-18,1532143.4283
